Frequency,Nominal,Min,Max
272955.1287914965,-9.797414322101483,-9.848893314017785,-9.751551121272826
279313.0704994291,-9.869228320209844,-9.920331384497935,-9.823929954689838
285819.107694486,-9.9391808487244,-9.989981266971096,-9.894387688082748
292476.68996370566,-10.007361211588607,-10.05793209105171,-9.96301438247845
299289.34724533075,-10.07385360276095,-10.124268295368969,-10.029894655884046
306260.69170042814,-10.138737769073298,-10.189070268373804,-10.095108369098773
313394.4196281046,-10.202089585895703,-10.252414908838482,-10.158731218371909
320694.3134253335,-10.263981561430066,-10.314376120864566,-10.220835251682924
328164.2435924315,-10.324483282508218,-10.375025255484758,-10.281489322273233
335808.1707852495,-10.383661812416069,-10.434431508768611,-10.340759490540655
343630.1479151645,-10.441582049387387,-10.49266228460927,-10.398709383395456
351634.3222979868,-10.498307052912459,-10.549783528988492,-10.45540051857001
359824.93785292195,-10.55389834381113,-10.605860041417198,-10.510892600090472
368206.33735275286,-10.608416183064806,-10.66095576837171,-10.565243790092945
376782.96472643525,-10.661919833638425,-10.71513408284509,-10.61851096134541
385559.36741532775,-10.714467808912469,-10.768458053572765,-10.67074993417916
394540.1987843054,-10.766118110855784,-10.820990707042505,-10.722015701005887
403730.2205890354,-10.8169284606776,-10.87279528503783,-10.772362641173487
413134.30550072296,-10.866956524382507,-10.923935500172128,-10.821844728573717
422757.439689666,-10.916260135399167,-10.974475791632592,-10.87051573414222
432604.7254689887,-10.96489751624989,-11.02448158315573,-10.918429425172501
442681.3839999556,-11.012927501063086,-11.074019545087937,-10.96563976318993
452992.75806030014,-11.06040976059542,-11.123157862235225,-11.012201101990877
463544.3148770362,-11.107405031317102,-11.171966509065546,-11.058168387338723
474341.6490252545,-11.153975350015637,-11.220517533685292,-11.103597359716261
485390.4853944399,-11.200184295283004,-11.268885351857206,-11.14854476145777
496696.68222388404,-11.246097237162399,-11.31714705214857,-11.193068549518456
508266.2342088011,-11.291781596135513,-11.365382713081553,-11.237228115079166
520105.27567879466,-11.337307112521698,-11.413675732885793,-11.2810845111254
532220.0838503604,-11.382746127226937,-11.462113172106566,-11.324700689075472
544617.0821551491,-11.428173874611643,-11.510786108876149,-11.368141745457798
557302.8436457558,-11.473668788028558,-11.55979000608188,-11.41147517954353
570284.0944808386,-11.519312818298829,-11.609225088926515,-11.454771162720082
583567.7174914177,-11.565191765025256,-11.659196730431574,-11.498102820232134
597160.7558302425,-11.61139562016235,-11.709815841231526,-11.541546525707261
611070.4167061656,-11.658018922642688,-11.761199258484464,-11.585182208606913
625304.0752054995,-11.705161122062169,-11.813470126812922,-11.629093674380686
639869.2782023853,-11.75292694840861,-11.86675826180521,-11.673368936629181
654773.7483602451,-11.801426783527322,-11.921200483663446,-11.71810055996848
670025.3882264408,-11.850777028391754,-11.976940904983442,-11.76338601150276
685632.2844223086,-11.901100458217595,-12.034131152298377,-11.809328017808282
701602.7119307932,-11.952526554944416,-12.092930495827716,-11.856034923061813
717945.1384839533,-12.005191803525522,-12.153505855787714,-11.903621042350858
734668.229052665,-12.059239934724435,-12.216031646634256,-11.952207002214802
751780.8504409039,-12.114822092633055,-12.2806894128059,-12.00192005800985
769292.0759870426,-12.172096899834706,-12.347667201135229,-12.05289437468573
787211.1903746541,-12.231230387005477,-12.417158606524058,-12.105271253925846
805547.6945553742,-12.292395746812128,-12.489361419438865,-12.159199286258257
824311.3107864318,-12.355772864359956,-12.564475797357387,-12.214834401633436
843511.9877855184,-12.42154756845872,-12.642701879027712,-12.272339786063204
863159.90600573,-12.489910540117467,-12.7242367623575,-12.331885625262991
883265.4830333779,-12.561055807755677,-12.809270776533587,-12.393648628974976
903839.379111531,-12.635178753813145,-12.897982999598106,-12.457811282060193
924892.5027922174,-12.712473556391787,-12.990536007310924,-12.524560761029111
946436.0167202839,-12.793129994395414,-13.087069890402898,-12.5940874482119
968481.3435519771,-12.877329557925295,-13.18769564666475,-12.666582971387172
991040.1720113877,-12.96524083029674,-13.292488140678968,-12.742237695951898
1014124.4630879661,-13.057014146736732,-13.401478922650256,-12.82123760163978
1037746.456378398,-13.152775589674015,-13.514649299246267,-12.903760488808299
1061918.6765762,-13.252620452022486,-13.631924139092044,-12.98997148309287
