Frequency,Nominal,Min,Max
15000,0.000005649839664546474,0.000005715536541374139,0.000005585445179209194
15349.394884211311,0.000005650181747059699,0.000005715892627390247,0.000005585774500618517
15706.928220763491,0.000005650540105018292,0.000005716265656423482,0.000005586119488450787
16072.789578564094,0.000005650915520416038,0.000005716656442675343,0.000005586480895252385
16447.172942147772,0.0000056513088135645,0.000005717065840256808,0.000005586859510426152
16830.276814529447,0.000005651720845043208,0.000005717494745220934,0.00000558725616210536
17222.304322453238,0.0000056521525177561695,0.0000057179440977064036,0.000005587671719129666
17623.46332409294,0.000005652604779101124,0.000005718414884198785,0.000005588107093129227
18033.96651926119,0.0000056530786232585655,0.000005718908139916766,0.000005588563240723605
18454.03156218572,0.0000056535750936078695,0.000005719424951331153,0.000005589041165842554
18883.881176912502,0.000005654095285278522,0.000005719966458824908,0.000005589541922176332
19323.743275397002,0.000005654640347845027,0.000005720533859503257,0.000005590066615763643
19773.8510783461,0.000005655211488174632,0.000005721128410163414,0.0000055906164077260455
20234.443238874795,0.000005655809973437752,0.000005721751430434315,0.000005591192517158202
20705.763969043262,0.000005656437134291735,0.00000572240430609744,0.000005591796224184134
21188.063169341305,0.000005657094368249386,0.000005723088492600781,0.00000559242887319038
21681.596561188904,0.0000056577831432446,0.000005723805518778809,0.0000055930918762478415
22186.625822523103,0.000005658505001408375,0.000005724556990792474,0.000005593786716734974
22703.418726543114,0.000005659261563069654,0.000005725344596304258,0.000005594514953176066
23232.24928368721,0.000005660054530996445,0.000005726170108904639,0.000005595278223309349
23773.397886916693,0.000005660885694894113,0.000005727035392807615,0.000005596078248401022
24327.15146038394,0.000005661756936179033,0.000005727942407834393,0.00000559691683782252
24893.8036115634,0.000005662670233047401,0.000005728893214706118,0.00000559779589390981
25473.654786926152,0.000005663627665860643,0.0000057298899806680875,0.000005598717417125167
26067.01243124062,0.000005664631422870774,0.0000057309349854701116,0.000005599683511543606
26674.19115058383,0.000005665683806311159,0.000005732030627729672,0.000005600696390688111
27295.512879149737,0.0000056667872388802775,0.000005733179431707087,0.000005601758383739969
27931.307049942996,0.000005667944270648806,0.000005734384054524489,0.000005602871942152879
28581.910769448692,0.00000566915758642297,0.0000057356472938633935,0.000005604039646702152
29247.668996370663,0.000005670430013600338,0.000005736972096178992,0.000005605264215003294
29928.934724533177,0.000005671764530557627,0.000005738361565472903,0.0000056065485095374485
30626.069170042923,0.000005673164275613967,0.000005739818972670261,0.000005607895546224846
31339.441962810575,0.000005674632556617391,0.000005741347765651552,0.000005609308503591481
32069.431342533462,0.0000056761728612070645,0.0000057429515799947925,0.000005610790732578643
32816.42435924327,0.0000056777888678092515,0.000005744634250489256,0.000005612345767050169
33580.81707852507,0.000005679484457431014,0.000005746399823488586,0.000005613977335057749
34363.01479151657,0.000005681263726322376,0.000005748252570178195,0.000005615689370931188
35163.432229798804,0.000005683130999585562,0.000005750197000840224,0.00000561748602826758
35982.493785292325,0.0000056850908458183945,0.00000575223788020849,0.000005619371693901526
36820.63373527542,0.000005687148092888847,0.0000057543802440164005,0.000005621351002947681
37678.29647264366,0.0000056893078449489835,0.0000057566294168528614,0.000005623428855017396
38555.93674153292,0.000005691575500809108,0.000005758991031454678,0.000005625610431722966
39454.019878430685,0.000005693956773807604,0.00000576147104957971,0.000005627901215596632
40373.02205890369,0.0000056964577133284716,0.0000057640757846228714,0.000005630307010566874
41313.43055007245,0.000005699084728137796,0.000005766811926157565,0.00000563283396415227
42275.74396896676,0.000005701844611732297,0.000005769686566609072,0.000005635488591553693
43260.47254689904,0.000005704744569918693,0.000005772707230293709,0.000005638277801849097
44268.13839999573,0.000005707792250872076,0.000005775881905089679,0.000005641208926522457
45299.275806030186,0.0000057109957779559,0.000005779219077042688,0.000005644289750590222
46354.4314877038,0.000005714363785626405,0.000005782727768253017,0.00000564752854662552
47434.16490252563,0.000005717905458791361,0.000005786417578441976,0.000005650934112023799
48539.04853944417,0.0000057216305760484794,0.000005790298730655928,0.000005654515809904302
49669.668222388595,0.000005725549557294345,0.000005794382121637641,0.000005658283614101998
50826.62342088031,0.000005729673516272434,0.000005798679377479553,0.000005662248158775379
52010.52756787967,0.000005734014318721337,0.000005803202915274882,0.000005666420793240182
53222.008385036235,0.000005738584646894835,0.000005807966011603803,0.000005670813642739771
54461.708215515115,0.000005743398071358452,0.000005812982878838011,0.000005675439675983585
55730.28436457579,0.000005748469131126892,0.000005818268750422961,0.000005680312780430323
57028.40944808409,0.000005753813423400512,0.000005823839976510806,0.000005685447846467769
58356.771749142,0.000005759447704393893,0.000005829714131576752,0.0000056908608618535655
59716.07558302449,0.000005765390003035925,0.000005835910135968503,0.0000056965690180396825
61107.0416706168,0.000005771659749670906,0.000005842448393726955,0.000005702590830318633
62530.4075205502,0.000005778277922319491,0.000005849350949492944,0.000005708946274115637
63986.92782023879,0.000005785267213586257,0.000005856641667902403,0.000005715656940225076
65477.37483602478,0.000005792652221951471,0.000005864346439596904,0.000005722746212373457
67002.53882264435,0.0000058004596719885625,0.000005872493418872845,0.000005730239471211336
68563.22844223113,0.00000580871866904285,0.000005881113299101466,0.000005738164329726997
70160.2711930796,0.000005817460995137771,0.000005890239633425038,0.000005746550906176035
71794.51384839563,0.000005826721454397501,0.000005899909209933538,0.000005755432141984055
73466.8229052668,0.000005836538278157465,0.000005910162492624933,0.000005764844173765543
75178.08504409071,0.0000058469536022557795,0.000005921044142036887,0.000005774826770683446
76929.20759870458,0.0000058580140318502485,0.000005932603632604913,0.000005785423850935735
