Frequency,Nominal,Min,Max
80554.76945553775,-170.5845461408884,-172.77981098417135,-168.44954464304138
82431.13107864352,-174.95356912749082,-177.21833639335847,-172.75175902595643
84351.19877855219,-179.46065390607515,-181.7984631791444,-177.18868584862705
86315.99060057336,-184.1130425495304,-186.52777785036693,-181.76724511481223
88326.54830333816,-188.91872575997562,-191.4146707753407,-186.49505426688543
90383.93791115347,-193.8865678971387,-196.46847257573782,-191.38054269351147
92489.25027922212,-199.02645792620532,-201.69961877822314,-196.43308993590418
94643.60167202877,-204.34949149226503,-207.11984817553255,-201.6631925071742
96848.13435519811,-209.86818976656102,-212.7424405856561,-207.08266480893082
99104.01720113918,-215.59676060466953,-218.5824991539488,-212.7048798367491
101412.44630879704,-221.55140631173757,-224.65728023780622,-218.54505475967872
103774.64563784024,-227.75067887653935,-230.98656889520066,-224.62058423279223
106191.86765762045,-234.2158761269782,-237.59308779595446,-230.95141906227218
108665.39401124825,-240.9714579249579,-244.50290830766352,-237.56047725219926
111196.53619513736,-248.0454355900559,-251.74579890231502,-244.47405474032766
113786.63625437728,-255.46964328274794,-259.3553898112045,-251.72216846597124
116437.06749430347,-263.27972785684915,-267.36894417194475,-259.33870658475684
119149.23520864193,-271.5145840727192,-275.8263968626128,-267.3611697395378
121924.57742461457,-280.21481194766153,-284.76815793913596,-275.8296557187623
124764.56566540033,-289.4196033941188,-294.2310211275487,-284.7845739898016
127670.70573035613,-299.16135568096865,-304.2414926021765,-294.262422784789
130644.53849341175,-309.45744519297267,-314.80620761787407,-304.28894924632647
133687.64072006146,-320.29928467261715,-325.90016653176815,-314.8693966829362
136801.62590338607,-331.6403239282063,-337.4554493874609,-325.9766572359922
139988.14511954825,-343.3868676868102,-349.3552436859697,-337.54012070793425
143248.88790321499,-355.39721905645416,-361.43862337174744,-349.4401614129035
146585.5831433712,-367.49349685932924,-373.5184605667762,-361.51365091798266
149999.99999999956,-379.48534590582,-385.4084742536218,-373.57258742862
153493.94884211267,-391.1981676708707,-396.9499715100225,-385.4314493685411
157069.28220763447,-402.4956770879563,-408.0290308759854,-396.9336410054037
160727.8957856405,-413.29010776131446,-418.580535285471,-407.96797121938727
164471.72942147727,-423.54006679645903,-428.58832135839185,-418.47196453079425
168302.76814529402,-433.24073963560676,-438.0915102257087,-428.4249619955756
172223.0432245319,-442.41185900224303,-447.0717998287733,-437.83654913064936
176234.6332409289,-451.08703956216084,-455.5675256402788,-446.73493661929973
180339.6651926114,-459.30590697676047,-463.6204383312624,-455.15769653381267
184540.3156218567,-467.1090210133697,-471.2715781492204,-463.14541556043616
188838.81176912453,-474.53498760164143,-478.55909494230184,-470.73785992156195
193237.4327539695,-481.61906243055876,-485.5173235384743,-477.96908568852785
197738.51078346046,-488.39267276619955,-492.17659490766897,-484.8558577147856
202344.4323887474,-494.8834540750246,-498.5634369915363,-491.45057429600075
207057.63969043206,-501.1155436810059,-504.70095311291857,-497.77827471348616
211880.63169341246,-507.1099784156454,-510.60925688882025,-503.86081850329396
216815.96561188842,-512.8851115746568,-516.3058996786424,-509.71728425024185
221866.25822523038,-518.4570062850647,-521.8062604041761,-515.3643610967223
227034.18726543046,-523.8397866098479,-527.12388655664,-520.8167061339427
232322.49283687142,-529.0459410179893,-532.2707852300182,-526.0872575989509
237733.97886916623,-534.0865796558239,-537.2576678553813,-531.1875027312223
243271.51460383867,-538.9716499537802,-542.0941542599757,-536.1277035007766
248938.03611563324,-543.7101161701012,-546.7889420961928,-540.9170852106016
254736.54786926077,-548.3101084912722,-551.3499473566513,-545.5639933932712
260670.12431240542,-552.7790468342153,-555.7844210434151,-550.076024154849
266741.91150583746,-557.1237438325572,-560.0990463209342,-554.4601325546525
272955.1287914965,-561.3504907974415,-564.3000197678336,-558.7227229549985
279313.0704994291,-565.465129799011,-568.3931197029044,-562.8697246358738
285819.107694486,-569.4731144491636,-572.3837640121988,-566.9066553933455
292476.68996370566,-573.3795614869532,-576.2770594464538,-570.8386753441533
299289.34724533075,-577.1892948708614,-580.0778439827503,-574.670632742975
306260.69170042814,-580.9068837577838,-583.790723540048,-578.4071032765554
313394.4196281046,-584.5366754861935,-587.4201040934477,-582.052424020503
320694.3134253335,-588.0828244700396,-590.9702200360575,-585.6107230199641
328164.2435924315,-591.5493177410954,-594.4451594809153,-589.0859452750774
335808.1707852495,-594.9399977426039,-597.8488870707653,-592.4818757678308
343630.1479151645,-598.258582869458,-601.1852647642074,-595.8021600516463
351634.3222979868,-601.5086861643093,-604.4580709876722,-599.0503228329538
359824.93785292195,-604.6938325104871,-607.67101847965,-602.2297849004723
368206.33735275286,-607.8174746078955,-610.8277711033487,-605.3438786991276
376782.96472643525,-610.8830079743066,-613.9319598638058,-608.3958627984944
385559.36741532775,-613.893785179467,-616.9871983333808,-611.3889354679668
394540.1987843054,-616.8531294913954,-619.9970976638201,-614.3262475406401
403730.2205890354,-619.7643480917687,-622.9652813424086,-617.2109147236413
413134.30550072296,-622.6307449992715,-625.8953998329949,-620.0460294931719
422757.439689666,-625.4556338252809,-628.7911452290406,-622.8346726969048
432604.7254689887,-628.2423504745976,-631.6562660345274,-625.5799249738338
442681.3839999556,-630.9942658944713,-634.4945821789227,-628.2848780916185
452992.75806030014,-633.7147989674188,-637.3100003638375,-630.9526462933915
463544.3148770362,-636.4074296368459,-640.1065298309595,-633.5863777394966
474341.6490252545,-639.0757123488512,-642.8882986327068,-636.1892661243459
485390.4853944399,-641.7232898884223,-645.6595704782136,-638.7645625442134
496696.68222388404,-644.3539076831411,-648.4247622170341,-641.3155876880256
508266.2342088011,-646.9714286420611,-651.188462010518,-643.8457444197855
520105.27567879466,-649.5798485911432,-653.9554482252427,-646.358530817889
532220.0838503604,-652.1833123589863,-656.7307090630144,-648.8575537329197
544617.0821551491,-654.7861305569164,-659.5194629164187,-651.3465429212168
557302.8436457558,-657.3927970850187,-662.3271794059999,-653.8293658061376
570284.0944808386,-660.0080073794726,-665.1596010128771,-656.3100429120234
583567.7174914177,-662.6366773954024,-668.0227651664578,-658.7927640067704
597160.7558302425,-665.2839632919918,-670.9230265780001,-661.2819049769046
611070.4167061656,-667.955281751077,-673.8670795235531,-663.7820454432258
625304.0752054995,-670.6563308147773,-676.8619796702578,-666.2979871042961
639869.2782023853,-673.3931110693832,-679.9151649034393,-668.8347727679699
654773.7483602451,-676.1719469287658,-683.0344744432311,-671.3977059960805
670025.3882264408,-678.9995076774348,-686.2281653331479,-673.992371242339
685632.2844223086,-681.8828278170784,-689.5049251336031,-676.6246543060088
701602.7119307932,-684.8293261163567,-692.873879355974,-679.3007628511535
717945.1384839533,-687.8468225870614,-696.3445918241678,-682.0272466498219
734668.229052665,-690.9435523953284,-699.9270557503924,-684.8110170936179
751780.8504409039,-694.1281754597221,-703.6316728647713,-687.6593653773725
769292.0759870426,-697.4097801848022,-707.4692174571624,-690.5799785864638
787211.1903746541,-700.7978794275783,-711.450781698375,-693.5809527109889
805547.6945553742,-704.3023963968985,-715.587698147366,-696.6708013610811
824311.3107864318,-707.9336377500937,-719.8914349828481,-699.8584586648021
843511.9877855184,-711.7022506936747,-724.3734593104034,-703.1532744919052
863159.90600573,-715.6191604446933,-729.0450640082918,-706.5649997656177
883265.4830333779,-719.6954840126915,-733.9171541356372,-710.1037592083652
903839.379111531,-723.9424159868603,-738.9999901084573,-713.7800084325103
924892.5027922174,-728.3710819529133,-744.3028868316435,-717.6044718621265
946436.0167202839,-732.9923554410798,-749.8338709128228,-721.5880576012266
968481.3435519771,-737.8166350681855,-755.5993020569391,-725.7417451127625
991040.1720113877,-742.8535799466944,-761.6034696886037,-730.076441530546
1014124.4630879661,-748.1118036506246,-767.848181501389,-734.6028027083933
1037746.456378398,-753.5985301710136,-774.3323664462466,-739.3310158563837
1061918.6765762,-759.3192193896457,-781.0517198124824,-744.270541976516
1086653.9401124779,-765.2771745230026,-787.9984214601728,-749.4298184370352
1111965.3619513689,-771.4731493963799,-795.1609587980575,-754.8159250255368
1137866.362543768,-777.9049786993752,-802.5240828231027,-760.434220719022
1164370.6749430296,-784.5672586951267,-810.0689180140055,-766.2879630842286
1191492.3520864141,-791.4511081868966,-817.7732354559116,-772.3779273521725
1219245.7742461406,-798.5440388808693,-825.6118845306007,-778.7020472350064
1247645.656653998,-805.829959892034,-833.5573638710188,-785.2551036750938
1276707.057303556,-813.2893328484842,-841.5804994513336,-792.0284899838174
1306445.384934112,-820.8994824586073,-849.6511888402754,-799.0100812982785
1336876.407200609,-828.6350539257867,-857.7391671565404,-806.1842322629443
1368016.259033855,-836.4685952418931,-865.8147523221661,-813.531919146317
1399881.4511954768,-844.3712313520392,-873.8495338064703,-821.03103175697
1432488.8790321439,-852.3133902714955,-881.8169783277284,-828.6568078103858
1465855.8314337058,-860.2655394036686,-889.6929357979817,-836.3823896760448
1499999.9999999895,-868.1988933997836,-897.456037362527,-844.1794727483348
1534939.4884211204,-876.0860617370639,-905.0879836731192,-852.0190077638666
1570692.8220763383,-883.901612960012,-912.5737254065176,-859.8719171877964
1607278.9578563983,-891.6225413369143,-919.9015400643184,-867.7097882487212
1644717.2942147658,-899.2286290806454,-927.0630101550422,-875.5055112877648
1683027.681452933,-906.7027025730516,-934.0529087778773,-883.2338401541991
1722230.4322453116,-914.030784294545,-940.8689998691683,-890.871859665334
1762346.3324092813,-921.2021440129057,-947.5117620001904,-898.3993522660785
1803396.651926106,-928.209254020617,-953.9840463942928,-905.799061268833
1845403.1562185585,-935.0476544626497,-960.2906814311167,-913.0568514426707
1888388.1176912368,-941.7157363569513,-966.4380370790406,-920.1617697832465
1932374.3275396866,-948.214451722936,-972.433563386131,-927.1060107465278
1977385.107834596,-954.5469620341099,-978.285317495953,-933.8847916561601
2023444.3238874653,-960.7182377091075,-984.0014938788746,-940.4961456726147
2070576.3969043116,-966.7346223816413,-989.5899728132239,-946.9406415987902
2118806.3169341153,-972.6033762581781,-995.0579027150093,-953.2210416487505
2168159.6561188744,-978.3322131513424,-1000.4113325832142,-959.3419098518194
2218662.582252294,-983.928845999283,-1005.6549112337588,-965.3091848410376
2270341.8726542946,-989.4005560263729,-1010.7916695635271,-971.1297313911294
2323224.928368704,-994.75380119229,-1015.8229001516303,-976.8108853804343
2377339.7886916515,-999.9938800185257,-1020.7481445053053,-982.3600070683165
2432715.146038376,-1005.1246668535078,-1025.5652919584807,-987.7840578701589
2489380.361156321,-1010.1484335634249,-1030.2707859253317,-993.0892161950352
2547365.4786925963,-1015.0657699234625,-1034.8599238053537,-998.2805481988485
2606701.2431240426,-1019.8756102213152,-1039.3272277533754,-1003.3617491020108
2667419.115058363,-1024.5753667449492,-1043.6668564118243,-1008.334969488116
2729551.287914953,-1029.1611624168079,-1047.8730239928375,-1013.2007381949225
2793130.7049942785,-1033.6281459128402,-1051.9403936100794,-1017.9579886664868
2858191.0769448476,-1037.9708646070903,-1055.8644164313287,-1022.6041889604112
2924766.899637044,-1042.183665106237,-1059.6415961234536,-1027.1355675043633
2992893.472453295,-1046.261089129264,-1063.2696676676978,-1031.547418187088
3062606.9170042686,-1050.1982345022475,-1066.747689242078,-1035.834460813786
3133944.196281033,-1053.9910566994245,-1070.0760540543233,-1039.991227751753
3206943.134253321,-1057.6365945638331,-1073.2564348460571,-1044.0124457965712
3281642.4359243014,-1061.1331130662945,-1076.2916769705448,-1047.893384306719
3358081.7078524814,-1064.4801646826525,-1079.1856566881859,-1051.6301461092842
3436301.479151631,-1067.6785779960476,-1081.9431201758791,-1055.219885519804
3516343.2229798534,-1070.730386805929,-1084.5695163874461,-1058.660946613726
3598249.378529205,-1073.638715240423,-1087.0708339760256,-1061.9529231986971
3682063.373527514,-1076.4076344451025,-1089.4534495059017,-1065.096648646244
3767829.6472643376,-1079.0420049261356,-1091.723991482028,-1068.0941282266806
